14.8532012053715,5,-1.10120323229299,0.0124733393434491
15.691120679432,5,-1.10003129214827,-0.0135105191229641
15.7766048056326,5,-1.09878382808062,-0.015662554274463
15.8623988437344,5,-1.09735015695422,-0.017746058563888
15.9485033544946,5,-1.09573482579824,-0.0197617059254341
16.0349188986708,5,-1.09394239290147,-0.021709954129696
16.1216460370203,5,-1.09197744546837,-0.0235910591140706
16.2086853303004,5,-1.08984461632134,-0.0254050899796354
16.2960373392684,5,-1.08754859957003,-0.0271519445423746
16.3837026246818,5,-1.08509416517688,-0.0288313653138883
16.4716817472979,5,-1.08248617235927,-0.0304429557739431
14.9356170542152,5,-1.10210191333103,0.00935465302328539
16.559975267874,5,-1.07972958178004,-0.031986196784447
16.6485837471676,5,-1.07682946649092,-0.0334604629815632
16.7375077459359,5,-1.07379102160906,-0.0348650389696646
16.8267478249364,5,-1.07061957272251,-0.0361991351274671
16.9163045449264,5,-1.06732058303846,-0.0374619028227634
17.0061784666632,5,-1.0638996593092,-0.0386524488173417
15.0183372073864,5,-1.10275030470302,0.0063414993941439
15.1013622256426,5,-1.10316127416127,0.00358044610474159
15.184692669741,5,-1.1033476947015,0.000909047588112268
15.2683291004391,5,-1.10331475327803,-0.00168202636565081
15.3522720784942,5,-1.10306747311105,-0.00419529033607139
15.4365221646637,5,-1.10261074628036,-0.00663296788953156
15.5210799197049,5,-1.10194935537182,-0.00899699914474363
15.6059459043752,5,-1.10108799486375,-0.0112890494470956
